id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
KOGD043,KOGD,2020.1174863387978,43,-1356671.04350,6098368.10580,1280387.74840,47,886290.0440,1291158.4299,11.658063034884,102.542040935662,36.0362,55.8760
KOGD044,KOGD,2020.120218579235,44,-1356671.05140,6098368.09990,1280387.74010,47,886290.0531,1291158.4227,11.658062968787,102.542041018134,36.0306,55.8704
KOGD045,KOGD,2020.1229517683666,45,-1356670.95730,6098368.14100,1280387.75440,47,886289.9520,1291158.4315,11.658063059433,102.542040093878,36.0527,55.8926
KOGD046,KOGD,2020.1256915983606,46,-1356671.05370,6098368.10250,1280387.74700,47,886290.0547,1291158.4289,11.658063024327,102.542041033546,36.0349,55.8748
KOGD047,KOGD,2020.1284153005465,47,-1356671.11890,6098368.08560,1280387.74370,47,886290.1221,1291158.4270,11.658062999382,102.542041650888,36.0320,55.8718
KOGD048,KOGD,2020.1311475409836,48,-1356670.91510,6098368.07870,1280387.73480,47,886289.9244,1291158.4261,11.658063013733,102.542039840168,35.9802,55.8201
KOGD049,KOGD,2020.1338797814208,49,-1356671.05710,6098368.07590,1280387.74610,47,886290.0637,1291158.4332,11.658063062441,102.542041116959,36.0101,55.8499
KOGD050,KOGD,2020.136612021858,50,-1356671.03350,6098368.11260,1280387.74860,47,886290.0327,1291158.4291,11.658063028496,102.542040832597,36.0406,55.8804
KOGD051,KOGD,2020.1393452109896,51,-1356671.06370,6098368.07760,1280387.74370,47,886290.0699,1291158.4303,11.658063035544,102.542041172658,36.0126,55.8524
KOGD052,KOGD,2020.1420774514268,52,-1356671.05030,6098368.08970,1280387.74050,47,886290.0542,1291158.4252,11.658062990952,102.542041028601,36.0207,55.8605
KOGD053,KOGD,2020.1448096918639,53,-1356670.99820,6098368.09540,1280387.73980,47,886290.0020,1291158.4250,11.658062995258,102.542040550839,36.0149,55.8547
KOGD054,KOGD,2020.1475419323012,54,-1356671.02930,6098368.08340,1280387.74170,47,886290.0350,1291158.4283,11.658063021140,102.542040853151,36.0104,55.8502
KOGD055,KOGD,2020.1502732240438,55,-1356671.06870,6098368.09510,1280387.74530,47,886290.0710,1291158.4282,11.658063016521,102.542041182567,36.0307,55.8705
KOGD056,KOGD,2020.1530054644809,56,-1356671.05190,6098368.10010,1280387.74760,47,886290.0534,1291158.4300,11.658063034633,102.542041022212,36.0324,55.8722
KOGD057,KOGD,2020.1557396023072,57,-1356671.06560,6098368.09530,1280387.74590,47,886290.0679,1291158.4289,11.658063022706,102.542041154417,36.0304,55.8702
KOGD058,KOGD,2020.1584699453551,58,-1356671.03080,6098368.09230,1280387.74820,47,886290.0345,1291158.4328,11.658063062223,102.542040848855,36.0206,55.8604
KOGD059,KOGD,2020.1612031344869,59,-1356671.09740,6098368.10580,1280387.74470,47,886290.0967,1291158.4246,11.658062980745,102.542041418186,36.0469,55.8867
KOGD060,KOGD,2020.1639344262296,60,-1356671.03330,6098368.10630,1280387.74620,47,886290.0339,1291158.4280,11.658063018561,102.542040843353,36.0341,55.8739
KOGD061,KOGD,2020.1666666666667,61,-1356671.07960,6098368.10170,1280387.74710,47,886290.0802,1291158.4283,11.658063016365,102.542041267002,36.0397,55.8795
KOGD063,KOGD,2020.172131147541,63,-1356671.10290,6098368.09100,1280387.73970,47,886290.1054,1291158.4225,11.658062960686,102.542041496898,36.0329,55.8727
KOGD064,KOGD,2020.1748643366727,64,-1356671.04450,6098368.10840,1280387.74770,47,886290.0444,1291158.4287,11.658063023654,102.542040939436,36.0388,55.8786
KOGD065,KOGD,2020.1775965771099,65,-1356671.12150,6098368.09380,1280387.74660,47,886290.1229,1291158.4281,11.658063009404,102.542041657833,36.0410,55.8808
KOGD066,KOGD,2020.180328817547,66,-1356671.07730,6098368.09890,1280387.74360,47,886290.0786,1291158.4255,11.658062991283,102.542041251988,36.0358,55.8756
KOGD067,KOGD,2020.1830601092897,67,-1356671.04310,6098368.10000,1280387.74410,47,886290.0449,1291158.4269,11.658063007315,102.542040943632,36.0297,55.8695
KOGD068,KOGD,2020.1857923497269,68,-1356671.08670,6098368.08330,1280387.74620,47,886290.0911,1291158.4309,11.658063038390,102.542041367207,36.0234,55.8633
KOGD069,KOGD,2020.188524590164,69,-1356671.11150,6098368.09430,1280387.74440,47,886290.1130,1291158.4261,11.658062993002,102.542041567315,36.0389,55.8787
KOGD070,KOGD,2020.1912577792957,70,-1356671.01510,6098368.11610,1280387.74510,47,886290.0140,1291158.4255,11.658062998567,102.542040660906,36.0394,55.8792
KOGD071,KOGD,2020.1939890710382,71,-1356671.06010,6098368.12590,1280387.75280,47,886290.0558,1291158.4297,11.658063031414,102.542041044238,36.0598,55.8997
