id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
PKET331,PKET,2020.904372533394,331,-922365.15250,6250473.41410,869690.38260,47,433244.1092,872144.4433,7.889627339738,98.394397889731,0.2070,24.8058
PKET332,PKET,2020.9071047738312,332,-922365.14960,6250473.40640,869690.38090,47,433244.1074,872144.4427,7.889627334492,98.394397873908,0.1988,24.7976
PKET333,PKET,2020.9098370142683,333,-922365.15820,6250473.40380,869690.38130,47,433244.1163,872144.4433,7.889627339708,98.394397954503,0.1975,24.7964
PKET334,PKET,2020.9125683060108,334,-922365.17650,6250473.41130,869690.38320,47,433244.1333,872144.4437,7.889627344201,98.394398108749,0.2078,24.8066
PKET335,PKET,2020.9153014951428,335,-922365.16980,6250473.40560,869690.38090,47,433244.1275,872144.4424,7.889627331814,98.394398056187,0.2009,24.7998
PKET336,PKET,2020.91803373558,336,-922365.15070,6250473.40950,869690.37940,47,433244.1080,872144.4408,7.889627317051,98.394397879673,0.2018,24.8006
PKET337,PKET,2020.920765976017,337,-922365.15900,6250473.40400,869690.38360,47,433244.1171,872144.4455,7.889627359918,98.394397961416,0.1982,24.7970
PKET338,PKET,2020.9234982164542,338,-922365.19140,6250473.41330,869690.38360,47,433244.1477,872144.4435,7.889627342628,98.394398239773,0.2120,24.8108
PKET339,PKET,2020.9262295081967,339,-922365.16230,6250473.40520,869690.37940,47,433244.1201,872144.4411,7.889627320229,98.394397989432,0.1993,24.7981
PKET340,PKET,2020.9289626973284,340,-922365.17860,6250473.41010,869690.37970,47,433244.1355,872144.4404,7.889627313946,98.394398129177,0.2065,24.8053
PKET342,PKET,2020.934427178203,342,-922365.17180,6250473.41990,869690.38390,47,433244.1274,872144.4434,7.889627340762,98.394398055198,0.2156,24.8145
PKET343,PKET,2020.93715941864,343,-922365.16280,6250473.41120,869690.38080,47,433244.1198,872144.4417,7.889627325311,98.394397985975,0.2054,24.8042
PKET344,PKET,2020.9398916590771,344,-922365.17110,6250473.40930,869690.38200,47,433244.1283,872144.4429,7.889627336887,98.394398062951,0.2049,24.8037
PKET345,PKET,2020.9426238995143,345,-922365.16870,6250473.42230,869690.38450,47,433244.1240,872144.4437,7.889627343751,98.394398024210,0.2176,24.8165
PKET346,PKET,2020.9453561399514,346,-922365.16580,6250473.41290,869690.38090,47,433244.1225,872144.4415,7.889627323575,98.394398010638,0.2075,24.8063
PKET347,PKET,2020.9480883803885,347,-922365.15280,6250473.42080,869690.38130,47,433244.1085,872144.4411,7.889627319813,98.394397883553,0.2134,24.8123
PKET348,PKET,2020.9508206208257,348,-922365.14770,6250473.41050,869690.38250,47,433244.1049,872144.4438,7.889627344132,98.394397851435,0.2028,24.8016
PKET349,PKET,2020.953552861263,349,-922365.14500,6250473.41970,869690.38530,47,433244.1009,872144.4453,7.889627358403,98.394397815033,0.2118,24.8106
PKET350,PKET,2020.9562851017001,350,-922365.13570,6250473.41170,869690.38330,47,433244.0929,872144.4446,7.889627351998,98.394397742191,0.2023,24.8011
PKET351,PKET,2020.9590182908319,351,-922365.15540,6250473.39360,869690.38090,47,433244.1150,872144.4443,7.889627349157,98.394397942887,0.1871,24.7859
PKET352,PKET,2020.9617495825744,352,-922365.15910,6250473.42020,869690.38380,47,433244.1148,872144.4435,7.889627341800,98.394397940866,0.2141,24.8129
PKET353,PKET,2020.9644818230115,353,-922365.15420,6250473.41680,869690.38500,47,433244.1104,872144.4452,7.889627357610,98.394397901408,0.2102,24.8090
PKET354,PKET,2020.9672197556163,354,-922365.14650,6250473.40760,869690.38380,47,433244.1042,872144.4455,7.889627359554,98.394397844509,0.1999,24.7988
PKET355,PKET,2020.9699472525804,355,-922365.15440,6250473.41490,869690.38070,47,433244.1109,872144.4412,7.889627321394,98.394397905718,0.2078,24.8066
PKET356,PKET,2020.9726785443231,356,-922365.17440,6250473.40680,869690.38260,47,433244.1319,872144.4438,7.889627344733,98.394398095866,0.2030,24.8018
PKET357,PKET,2020.9754107847602,357,-922365.16370,6250473.41370,869690.37930,47,433244.1203,872144.4398,7.889627308643,98.394397990739,0.2078,24.8066
PKET358,PKET,2020.9781458712812,358,-922365.14190,6250473.41610,869690.38440,47,433244.0984,872144.4450,7.889627355324,98.394397791988,0.2077,24.8065
PKET359,PKET,2020.9808771630237,359,-922365.14420,6250473.40730,869690.38030,47,433244.1019,872144.4421,7.889627328991,98.394397824272,0.1988,24.7976
PKET360,PKET,2020.9836075060716,360,-922365.16520,6250473.39230,869690.38310,47,433244.1249,872144.4464,7.889627368682,98.394398032527,0.1875,24.7864
PKET361,PKET,2020.9863387978141,361,-922365.14470,6250473.39140,869690.37750,47,433244.1048,872144.4415,7.889627323346,98.394397849807,0.1829,24.7818
PKET362,PKET,2020.9890719869459,362,-922365.15180,6250473.40220,869690.38020,47,433244.1102,872144.4425,7.889627332981,98.394397899205,0.1949,24.7937
PKET363,PKET,2020.9918042273832,363,-922365.13970,6250473.42050,869690.38350,47,433244.0956,872144.4436,7.889627342259,98.394397766426,0.2115,24.8104
PKET364,PKET,2020.9945364678204,364,-922365.16990,6250473.41110,869690.38210,47,433244.1268,872144.4428,7.889627335790,98.394398049803,0.2065,24.8053
PKET365,PKET,2020.9972687082575,365,-922365.13100,6250473.42030,869690.38060,47,433244.0870,872144.4409,7.889627318108,98.394397688641,0.2097,24.8085
PKET366,PKET,2021.0000009486946,366,-922365.15000,6250473.41170,869690.38190,47,433244.1070,872144.4430,7.889627336868,98.394397870480,0.2042,24.8030
