id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
PJRK331,PJRK,2020.904372533394,331,-1062387.58690,6152905.21130,1297009.25130,47,586752.2157,1305846.2314,11.811617606850,99.796349750087,-11.8564,16.7909
PJRK332,PJRK,2020.9071047738312,332,-1062387.59200,6152905.22920,1297009.25570,47,586752.2177,1305846.2319,11.811617611538,99.796349768256,-11.8374,16.8099
PJRK333,PJRK,2020.9098370142683,333,-1062387.59320,6152905.22820,1297009.25660,47,586752.2190,1305846.2329,11.811617620947,99.796349780668,-11.8380,16.8093
PJRK334,PJRK,2020.9125692547054,334,-1062387.59540,6152905.22470,1297009.25070,47,586752.2218,1305846.2278,11.811617574431,99.796349806026,-11.8422,16.8051
PJRK335,PJRK,2020.9153014951428,335,-1062387.60410,6152905.21190,1297009.24970,47,586752.2325,1305846.2291,11.811617586183,99.796349904679,-11.8533,16.7940
PJRK336,PJRK,2020.91803373558,336,-1062387.58320,6152905.21360,1297009.25500,47,586752.2116,1305846.2346,11.811617636560,99.796349713039,-11.8541,16.7932
PJRK337,PJRK,2020.920765976017,337,-1062387.61890,6152905.23110,1297009.26020,47,586752.2438,1305846.2350,11.811617639423,99.796350008530,-11.8302,16.8171
PJRK338,PJRK,2020.9234982164542,338,-1062387.61370,6152905.24930,1297009.25490,47,586752.2356,1305846.2264,11.811617560976,99.796349933094,-11.8146,16.8327
PJRK339,PJRK,2020.9262295081967,339,-1062387.60850,6152905.21010,1297009.24630,47,586752.2372,1305846.2260,11.811617557995,99.796349947276,-11.8550,16.7923
PJRK340,PJRK,2020.9289626973284,340,-1062387.59920,6152905.21530,1297009.25070,47,586752.2271,1305846.2296,11.811617590375,99.796349855063,-11.8506,16.7967
PJRK342,PJRK,2020.934427178203,342,-1062387.61590,6152905.21170,1297009.25020,47,586752.2442,1305846.2293,11.811617587257,99.796350011692,-11.8514,16.7959
PJRK343,PJRK,2020.93715941864,343,-1062387.62050,6152905.22220,1297009.25520,47,586752.2469,1305846.2319,11.811617610905,99.796350036893,-11.8395,16.8078
PJRK344,PJRK,2020.9398916590771,344,-1062387.60680,6152905.21860,1297009.25570,47,586752.2340,1305846.2336,11.811617626207,99.796349918633,-11.8452,16.8021
PJRK345,PJRK,2020.9426238995143,345,-1062387.60760,6152905.22330,1297009.25540,47,586752.2340,1305846.2323,11.811617614730,99.796349918529,-11.8406,16.8067
PJRK346,PJRK,2020.9453561399514,346,-1062387.58530,6152905.22540,1297009.25630,47,586752.2117,1305846.2335,11.811617625886,99.796349713605,-11.8421,16.8052
PJRK347,PJRK,2020.9480883803885,347,-1062387.62580,6152905.22270,1297009.25220,47,586752.2521,1305846.2287,11.811617581779,99.796350084037,-11.8388,16.8085
PJRK348,PJRK,2020.9508206208257,348,-1062387.61660,6152905.22610,1297009.25080,47,586752.2424,1305846.2269,11.811617566088,99.796349995539,-11.8373,16.8100
PJRK349,PJRK,2020.953552861263,349,-1062387.62640,6152905.22080,1297009.25610,47,586752.2530,1305846.2329,11.811617619564,99.796350092429,-11.8397,16.8076
PJRK350,PJRK,2020.9562841530055,350,-1062387.61980,6152905.23600,1297009.25590,47,586752.2439,1305846.2298,11.811617592156,99.796350009018,-11.8262,16.8211
PJRK351,PJRK,2020.9590182908319,351,-1062387.62140,6152905.24440,1297009.26250,47,586752.2440,1305846.2345,11.811617634735,99.796350010371,-11.8165,16.8308
PJRK352,PJRK,2020.961750531269,352,-1062387.60100,6152905.19960,1297009.24700,47,586752.2316,1305846.2291,11.811617585696,99.796349895852,-11.8662,16.7811
PJRK353,PJRK,2020.9644827717061,353,-1062387.62870,6152905.19710,1297009.25680,47,586752.2593,1305846.2383,11.811617668249,99.796350150230,-11.8620,16.7853
PJRK354,PJRK,2020.9672188069217,354,-1062387.61550,6152905.21850,1297009.25750,47,586752.2426,1305846.2351,11.811617639577,99.796349997458,-11.8435,16.8038
PJRK355,PJRK,2020.9699472525804,355,-1062387.62020,6152905.21050,1297009.25140,47,586752.2486,1305846.2306,11.811617598709,99.796350052448,-11.8516,16.7957
PJRK356,PJRK,2020.9726785443231,356,-1062387.62550,6152905.21740,1297009.25630,47,586752.2527,1305846.2338,11.811617627817,99.796350089600,-11.8431,16.8042
PJRK357,PJRK,2020.9754107847602,357,-1062387.62440,6152905.22230,1297009.24910,47,586752.2508,1305846.2258,11.811617555519,99.796350072003,-11.8400,16.8073
PJRK358,PJRK,2020.9781458712812,358,-1062387.59780,6152905.23320,1297009.25140,47,586752.2227,1305846.2267,11.811617564370,99.796349814456,-11.8335,16.8138
PJRK359,PJRK,2020.9808771630237,359,-1062387.62920,6152905.20890,1297009.24560,47,586752.2578,1305846.2249,11.811617547472,99.796350136328,-11.8529,16.7944
PJRK360,PJRK,2020.9836075060716,360,-1062387.62510,6152905.18800,1297009.24290,47,586752.2573,1305846.2266,11.811617562982,99.796350131885,-11.8743,16.7730
PJRK361,PJRK,2020.9863387978141,361,-1062387.61890,6152905.21070,1297009.24960,47,586752.2473,1305846.2288,11.811617582827,99.796350040381,-11.8520,16.7953
PJRK362,PJRK,2020.9890719869459,362,-1062387.62420,6152905.21210,1297009.25380,47,586752.2523,1305846.2325,11.811617615769,99.796350086119,-11.8489,16.7984
PJRK363,PJRK,2020.9918042273832,363,-1062387.62560,6152905.22170,1297009.25420,47,586752.2520,1305846.2309,11.811617601363,99.796350083790,-11.8394,16.8079
PJRK364,PJRK,2020.9945355191257,364,-1062387.61750,6152905.21330,1297009.25330,47,586752.2455,1305846.2319,11.811617611266,99.796350023662,-11.8490,16.7983
PJRK365,PJRK,2020.9972687082575,365,-1062387.62290,6152905.22040,1297009.25410,47,586752.2496,1305846.2311,11.811617603698,99.796350061406,-11.8411,16.8062
PJRK366,PJRK,2021.0000009486946,366,-1062387.62120,6152905.21140,1297009.25260,47,586752.2495,1305846.2315,11.811617607372,99.796350060085,-11.8504,16.7969
