id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR079,BOBR,2020.2158469945355,79,-1391662.83690,5971556.66890,1750910.64420,47,940888.5537,1777625.3056,16.038931294739,103.118548890191,151.4292,179.8476
BOBR080,BOBR,2020.2185792349726,80,-1391662.82020,5971556.65830,1750910.64530,47,940888.5397,1777625.3103,16.038931339530,103.118548760694,151.4160,179.8343
BOBR082,BOBR,2020.224043715847,82,-1391662.82480,5971556.63170,1750910.64280,47,940888.5502,1777625.3150,16.038931379891,103.118548858971,151.3914,179.8097
BOBR083,BOBR,2020.2267759562842,83,-1391662.81980,5971556.63430,1750910.64430,47,940888.5447,1777625.3160,16.038931389429,103.118548807954,151.3932,179.8115
BOBR084,BOBR,2020.2295081967213,84,-1391662.81760,5971556.64930,1750910.64610,47,940888.5392,1777625.3137,16.038931369835,103.118548756120,151.4072,179.8255
BOBR085,BOBR,2020.2322404371585,85,-1391662.81850,5971556.65430,1750910.64740,47,940888.5389,1777625.3135,16.038931368458,103.118548753706,151.4124,179.8308
BOBR087,BOBR,2020.2377049180327,87,-1391662.82610,5971556.63750,1750910.64170,47,940888.5502,1777625.3123,16.038931355498,103.118548858501,151.3968,179.8151
BOBR089,BOBR,2020.2431693989072,89,-1391662.82400,5971556.65420,1750910.64510,47,940888.5444,1777625.3111,16.038931345609,103.118548803971,151.4129,179.8312
BOBR090,BOBR,2020.2459016393443,90,-1391662.82370,5971556.65150,1750910.64380,47,940888.5447,1777625.3106,16.038931341054,103.118548806967,151.4100,179.8283
BOBR094,BOBR,2020.2568306010928,94,-1391662.82770,5971556.64700,1750910.64560,47,940888.5496,1777625.3134,16.038931365362,103.118548852913,151.4071,179.8254
BOBR095,BOBR,2020.25956284153,95,-1391662.84020,5971556.65440,1750910.64820,47,940888.5601,1777625.3133,16.038931362866,103.118548950975,151.4175,179.8358
BOBR096,BOBR,2020.2622950819673,96,-1391662.82350,5971556.64940,1750910.64430,47,940888.5449,1777625.3117,16.038931350616,103.118548809601,151.4081,179.8264
BOBR097,BOBR,2020.2650273224044,97,-1391662.84730,5971556.64530,1750910.64230,47,940888.5691,1777625.3098,16.038931329729,103.118549034889,151.4089,179.8272
BOBR098,BOBR,2020.2677595628415,98,-1391662.83810,5971556.64490,1750910.63970,47,940888.5603,1777625.3078,16.038931313335,103.118548952013,151.4058,179.8241
BOBR099,BOBR,2020.2704918032787,99,-1391662.83610,5971556.64820,1750910.64620,47,940888.5575,1777625.3133,16.038931362895,103.118548926813,151.4102,179.8286
BOBR100,BOBR,2020.2732240437158,100,-1391662.82360,5971556.64600,1750910.64240,47,940888.5458,1777625.3108,16.038931342326,103.118548817722,151.4044,179.8227
