id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI222,NKBI,2020.6065583257437,222,-1004107.39290,6237146.67130,874718.75350,47,516034.1015,877174.7499,7.935542081384,99.145478176550,-8.7658,12.5475
NKBI223,NKBI,2020.609290566181,223,-1004107.41680,6237146.65540,874718.75160,47,516034.1276,877174.7497,7.935542079223,99.145478413475,-8.7779,12.5355
NKBI224,NKBI,2020.6120218579235,224,-1004107.44130,6237146.66260,874718.75000,47,516034.1507,877174.7466,7.935542051159,99.145478622472,-8.7672,12.5461
NKBI225,NKBI,2020.6147540983607,225,-1004107.40450,6237146.65610,874718.75410,47,516034.1154,877174.7524,7.935542103189,99.145478302330,-8.7788,12.5346
NKBI226,NKBI,2020.6174872874924,226,-1004107.41990,6237146.66390,874718.75140,47,516034.1294,877174.7483,7.935542066341,99.145478428980,-8.7691,12.5442
NKBI227,NKBI,2020.620218579235,227,-1004107.41600,6237146.65170,874718.75510,47,516034.1274,877174.7537,7.935542115285,99.145478411645,-8.7812,12.5322
NKBI228,NKBI,2020.6229517683666,228,-1004107.41670,6237146.63170,874718.74790,47,516034.1313,877174.7493,7.935542075317,99.145478446743,-8.8016,12.5118
NKBI229,NKBI,2020.6256840088038,229,-1004107.40210,6237146.63910,874718.74470,47,516034.1157,877174.7454,7.935542040436,99.145478305345,-8.7971,12.5163
NKBI230,NKBI,2020.6284162492411,230,-1004107.44610,6237146.63440,874718.74740,47,516034.1599,877174.7478,7.935542061678,99.145478706103,-8.7944,12.5190
NKBI231,NKBI,2020.6311484896783,231,-1004107.42110,6237146.65570,874718.74900,47,516034.1318,877174.7470,7.935542054716,99.145478451545,-8.7773,12.5361
NKBI232,NKBI,2020.6338797814208,232,-1004107.41970,6237146.64760,874718.74990,47,516034.1317,877174.7490,7.935542073036,99.145478450686,-8.7853,12.5281
NKBI233,NKBI,2020.636612021858,233,-1004107.40460,6237146.63720,874718.75140,47,516034.1185,877174.7523,7.935542102283,99.145478330470,-8.7976,12.5157
