id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1196,LSN1,2020.5355200743777,196,-1088138.34850,6196941.15330,1042730.31640,47,605293.7176,1047220.5022,9.472358025593,99.959198753342,8.4193,31.5179
LSN1197,LSN1,2020.5382513661202,197,-1088138.32670,6196941.13870,1042730.30740,47,605293.6987,1047220.4963,9.472357972338,99.959198580806,8.3999,31.4985
LSN1198,LSN1,2020.540984555252,198,-1088138.33860,6196941.15120,1042730.31160,47,605293.7082,1047220.4981,9.472357988412,99.959198667853,8.4148,31.5134
LSN1199,LSN1,2020.5437158469945,199,-1088138.34640,6196941.14010,1042730.30960,47,605293.7178,1047220.4977,9.472357984836,99.959198755295,8.4050,31.5036
LSN1200,LSN1,2020.5464490361262,200,-1088138.32780,6196941.14620,1042730.30760,47,605293.6985,1047220.4952,9.472357962847,99.959198578860,8.4074,31.5060
LSN1201,LSN1,2020.5491812765636,201,-1088138.30770,6196941.16310,1042730.30660,47,605293.6758,1047220.4920,9.472357934335,99.959198371961,8.4203,31.5188
LSN1202,LSN1,2020.5519173117789,202,-1088138.34340,6196941.14410,1042730.31530,47,605293.7142,1047220.5027,9.472358030579,99.959198722088,8.4093,31.5079
LSN1203,LSN1,2020.5546457574378,203,-1088138.33780,6196941.16420,1042730.31090,47,605293.7052,1047220.4953,9.472357963324,99.959198640204,8.4272,31.5258
LSN1204,LSN1,2020.557377997875,204,-1088138.32210,6196941.09430,1042730.29410,47,605293.7018,1047220.4905,9.472357919982,99.959198609474,8.3538,31.4524
LSN1205,LSN1,2020.5601092896175,205,-1088138.34030,6196941.15560,1042730.29860,47,605293.7092,1047220.4845,9.472357865593,99.959198676171,8.4172,31.5158
LSN1206,LSN1,2020.5628415300546,206,-1088138.30950,6196941.15070,1042730.31680,47,605293.6796,1047220.5040,9.472358043007,99.959198407635,8.4102,31.5088
LSN1207,LSN1,2020.5655737704917,207,-1088138.31790,6196941.12140,1042730.30750,47,605293.6930,1047220.4994,9.472358000848,99.959198529123,8.3816,31.4802
LSN1208,LSN1,2020.5683069596237,208,-1088138.32170,6196941.13370,1042730.30620,47,605293.6946,1047220.4960,9.472357970251,99.959198543834,8.3940,31.4926
LSN1209,LSN1,2020.5710382513662,209,-1088138.32400,6196941.14260,1042730.31260,47,605293.6953,1047220.5008,9.472358013691,99.959198550446,8.4041,31.5027
LSN1210,LSN1,2020.5737704918033,210,-1088138.32350,6196941.12440,1042730.29340,47,605293.6980,1047220.4849,9.472357869267,99.959198574626,8.3832,31.4818
LSN1211,LSN1,2020.5765027322404,211,-1088138.32290,6196941.14370,1042730.31400,47,605293.6940,1047220.5020,9.472358024847,99.959198538848,8.4052,31.5038
LSN1212,LSN1,2020.5792359213722,212,-1088138.33850,6196941.15280,1042730.30880,47,605293.7079,1047220.4950,9.472357961123,99.959198664436,8.4159,31.5145
LSN1213,LSN1,2020.5819681618093,213,-1088138.34190,6196941.17470,1042730.31080,47,605293.7074,1047220.4934,9.472357945989,99.959198660441,8.4381,31.5366
LSN1214,LSN1,2020.5847004022464,214,-1088138.32040,6196941.14840,1042730.31390,47,605293.6908,1047220.5012,9.472358017710,99.959198509022,8.4093,31.5079
LSN1215,LSN1,2020.5874316939892,215,-1088138.34280,6196941.16880,1042730.30560,47,605293.7093,1047220.4892,9.472357908031,99.959198677805,8.4316,31.5302
LSN1216,LSN1,2020.5901639344263,216,-1088138.33750,6196941.14940,1042730.31510,47,605293.7074,1047220.5018,9.472358022546,99.959198660822,8.4134,31.5120
LSN1217,LSN1,2020.5928961748634,217,-1088138.32130,6196941.13620,1042730.30430,47,605293.6938,1047220.4937,9.472357949746,99.959198536309,8.3961,31.4947
LSN1218,LSN1,2020.5956284153006,218,-1088138.35560,6196941.15730,1042730.31010,47,605293.7239,1047220.4951,9.472357961721,99.959198810724,8.4234,31.5220
LSN1219,LSN1,2020.5983616044323,219,-1088138.34160,6196941.14840,1042730.30540,47,605293.7117,1047220.4923,9.472357936452,99.959198699171,8.4116,31.5101
LSN1220,LSN1,2020.6010928961748,220,-1088138.33050,6196941.12820,1042730.30890,47,605293.7042,1047220.4993,9.472358000125,99.959198631426,8.3906,31.4892
LSN1221,LSN1,2020.603825136612,221,-1088138.34170,6196941.15380,1042730.31040,47,605293.7108,1047220.4964,9.472357973103,99.959198691563,8.4176,31.5162
LSN1222,LSN1,2020.6065583257437,222,-1088138.34870,6196941.17080,1042730.31440,47,605293.7148,1047220.4974,9.472357982060,99.959198727574,8.4360,31.5346
LSN1223,LSN1,2020.609290566181,223,-1088138.33550,6196941.15610,1042730.31170,47,605293.7043,1047220.4974,9.472357982921,99.959198632331,8.4190,31.5176
LSN1224,LSN1,2020.6120228066181,224,-1088138.32810,6196941.14950,1042730.30760,47,605293.6982,1047220.4947,9.472357957934,99.959198576353,8.4107,31.5093
LSN1225,LSN1,2020.6147550470553,225,-1088138.32890,6196941.16360,1042730.30920,47,605293.6965,1047220.4939,9.472357951333,99.959198561322,8.4248,31.5234
LSN1226,LSN1,2020.6174872874924,226,-1088138.34570,6196941.11390,1042730.30560,47,605293.7217,1047220.4980,9.472357987741,99.959198790280,8.3788,31.4774
LSN1227,LSN1,2020.620218579235,227,-1088138.34140,6196941.13450,1042730.30350,47,605293.7139,1047220.4927,9.472357939930,99.959198719269,8.3977,31.4963
LSN1228,LSN1,2020.6229517683666,228,-1088138.34120,6196941.14930,1042730.30980,47,605293.7111,1047220.4965,9.472357974475,99.959198694166,8.4131,31.5117
LSN1229,LSN1,2020.6256840088038,229,-1088138.32720,6196941.13530,1042730.30850,47,605293.6997,1047220.4979,9.472357987002,99.959198590645,8.3969,31.4955
LSN1230,LSN1,2020.6284162492411,230,-1088138.33670,6196941.14940,1042730.30610,47,605293.7067,1047220.4930,9.472357942490,99.959198653647,8.4118,31.5104
LSN1231,LSN1,2020.6311484896783,231,-1088138.34250,6196941.16410,1042730.30810,47,605293.7098,1047220.4924,9.472357937291,99.959198682517,8.4274,31.5260
LSN1232,LSN1,2020.6338807301154,232,-1088138.32960,6196941.18570,1042730.31610,47,605293.6934,1047220.4971,9.472357980299,99.959198532794,8.4475,31.5461
LSN1233,LSN1,2020.636612021858,233,-1088138.33030,6196941.11970,1042730.30440,47,605293.7055,1047220.4963,9.472357972502,99.959198643019,8.3816,31.4802
LSN1234,LSN1,2020.639344262295,234,-1088138.30020,6196941.14520,1042730.31380,47,605293.6714,1047220.5022,9.472358026706,99.959198332883,8.4028,31.5014
LSN1235,LSN1,2020.6420774514268,235,-1088138.32430,6196941.12700,1042730.30660,47,605293.6983,1047220.4974,9.472357982968,99.959198577706,8.3880,31.4866
LSN1236,LSN1,2020.6448096918639,236,-1088138.35350,6196941.11670,1042730.29550,47,605293.7289,1047220.4874,9.472357891559,99.959198855831,8.3812,31.4798
LSN1237,LSN1,2020.6475409836066,237,-1088138.31770,6196941.12510,1042730.30200,47,605293.6922,1047220.4934,9.472357946428,99.959198521501,8.3843,31.4829
LSN1238,LSN1,2020.6502732240438,238,-1088138.34250,6196941.13770,1042730.30220,47,605293.7144,1047220.4909,9.472357923364,99.959198724095,8.4008,31.4994
LSN1239,LSN1,2020.6530054644809,239,-1088138.33040,6196941.16040,1042730.30960,47,605293.6986,1047220.4948,9.472357959204,99.959198579816,8.4220,31.5206
LSN1240,LSN1,2020.6557386536126,240,-1088138.32870,6196941.14750,1042730.31180,47,605293.6991,1047220.4991,9.472357998166,99.959198584885,8.4095,31.5081
LSN1241,LSN1,2020.6584708940497,241,-1088138.30990,6196941.14200,1042730.30430,47,605293.6816,1047220.4931,9.472357944179,99.959198424925,8.3998,31.4983
LSN1242,LSN1,2020.6612031344869,242,-1088138.30520,6196941.15700,1042730.30480,47,605293.6743,1047220.4913,9.472357927865,99.959198359145,8.4136,31.5122
LSN1243,LSN1,2020.663935374924,243,-1088138.31520,6196941.14280,1042730.30890,47,605293.6866,1047220.4974,9.472357982666,99.959198471202,8.4022,31.5008
LSN1244,LSN1,2020.6666666666667,244,-1088138.32110,6196941.13970,1042730.30370,47,605293.6930,1047220.4926,9.472357939317,99.959198529003,8.3993,31.4979
LSN1245,LSN1,2020.66943116272,245,-1088138.29120,6196941.15230,1042730.30370,47,605293.6614,1047220.4913,9.472357928546,99.959198240977,8.4065,31.5051
LSN1246,LSN1,2020.6721320962356,246,-1088138.31580,6196941.12760,1042730.30870,47,605293.6898,1047220.4996,9.472358003003,99.959198500522,8.3875,31.4861
LSN1247,LSN1,2020.6748643366727,247,-1088138.31690,6196941.14760,1042730.30590,47,605293.6875,1047220.4936,9.472357948440,99.959198478890,8.4067,31.5052
LSN1248,LSN1,2020.6775965771099,248,-1088138.29400,6196941.17870,1042730.31220,47,605293.6596,1047220.4953,9.472357964939,99.959198224513,8.4340,31.5326
LSN1249,LSN1,2020.680328817547,249,-1088138.30240,6196941.16270,1042730.31030,47,605293.6706,1047220.4958,9.472357969281,99.959198325054,8.4196,31.5182
LSN1250,LSN1,2020.683061057984,250,-1088138.35990,6196941.13980,1042730.30290,47,605293.7312,1047220.4908,9.472357922052,99.959198876853,8.4059,31.5045
LSN1251,LSN1,2020.6857923497269,251,-1088138.32560,6196941.12540,1042730.30190,47,605293.6999,1047220.4930,9.472357943064,99.959198591886,8.3859,31.4845
LSN1252,LSN1,2020.688524590164,252,-1088138.29510,6196941.15060,1042730.30730,47,605293.6655,1047220.4950,9.472357962138,99.959198278635,8.4061,31.5047
LSN1253,LSN1,2020.6912577792957,253,-1088138.30670,6196941.21910,1042730.28820,47,605293.6652,1047220.4648,9.472357688433,99.959198274795,8.4715,31.5701
LSN1254,LSN1,2020.6939900197328,254,-1088138.30260,6196941.18510,1042730.30790,47,605293.6669,1047220.4898,9.472357914999,99.959198291569,8.4410,31.5396
LSN1255,LSN1,2020.6967412340618,255,-1088138.30960,6196941.11020,1042730.30490,47,605293.6867,1047220.4989,9.472357996211,99.959198472317,8.3689,31.4675
LSN1256,LSN1,2020.6994535519125,256,-1088138.27270,6196941.14790,1042730.31120,47,605293.6439,1047220.4999,9.472358006640,99.959198081976,8.4003,31.4989
LSN1257,LSN1,2020.7021857923498,257,-1088138.30280,6196941.15650,1042730.30780,47,605293.6721,1047220.4944,9.472357955969,99.959198338406,8.4132,31.5118
LSN1258,LSN1,2020.704918032787,258,-1088138.36040,6196941.18380,1042730.30500,47,605293.7241,1047220.4857,9.472357876168,99.959198812040,8.4491,31.5477
LSN1259,LSN1,2020.7076512219187,259,-1088138.33410,6196941.15970,1042730.31120,47,605293.7023,1047220.4964,9.472357973546,99.959198614105,8.4222,31.5208
LSN1260,LSN1,2020.7103834623558,260,-1088138.33850,6196941.14470,1042730.30650,47,605293.7093,1047220.4941,9.472357952482,99.959198677193,8.4076,31.5062
LSN1261,LSN1,2020.713115702793,261,-1088138.31410,6196941.16190,1042730.30880,47,605293.6823,1047220.4942,9.472357954066,99.959198431254,8.4205,31.5191
LSN1262,LSN1,2020.71584794323,262,-1088138.31710,6196941.14510,1042730.30530,47,605293.6881,1047220.4934,9.472357946701,99.959198484621,8.4042,31.5027
LSN1263,LSN1,2020.7185801836672,263,-1088138.33060,6196941.14260,1042730.30570,47,605293.7018,1047220.4938,9.472357950458,99.959198609644,8.4041,31.5027
LSN1264,LSN1,2020.7213124241043,264,-1088138.31400,6196941.16050,1042730.30110,47,605293.6824,1047220.4868,9.472357887475,99.959198432562,8.4179,31.5165
LSN1265,LSN1,2020.724043715847,265,-1088138.32530,6196941.14870,1042730.30720,47,605293.6956,1047220.4945,9.472357956260,99.959198552499,8.4094,31.5080
LSN1266,LSN1,2020.7267769049788,266,-1088138.31720,6196941.15950,1042730.30310,47,605293.6857,1047220.4889,9.472357905953,99.959198462839,8.4178,31.5164
LSN1267,LSN1,2020.729509145416,267,-1088138.29240,6196941.14420,1042730.30390,47,605293.6640,1047220.4928,9.472357941891,99.959198264498,8.3988,31.4974
LSN1268,LSN1,2020.7322783849422,268,-1088138.32120,6196941.14700,1042730.30880,47,605293.6918,1047220.4964,9.472357974075,99.959198518403,8.4073,31.5059
LSN1269,LSN1,2020.7349736262902,269,-1088138.30930,6196941.12840,1042730.30250,47,605293.6833,1047220.4935,9.472357948212,99.959198440962,8.3861,31.4847
LSN1270,LSN1,2020.7377049180327,270,-1088138.32500,6196941.14190,1042730.30620,47,605293.6964,1047220.4946,9.472357957384,99.959198560518,8.4025,31.5011
LSN1271,LSN1,2020.7404381071644,271,-1088138.31280,6196941.14740,1042730.29640,47,605293.6835,1047220.4844,9.472357865068,99.959198442431,8.4042,31.5028
LSN1272,LSN1,2020.7431693989072,272,-1088138.32360,6196941.14700,1042730.30880,47,605293.6942,1047220.4964,9.472357973457,99.959198539929,8.4077,31.5063
LSN1273,LSN1,2020.745902588039,273,-1088138.31710,6196941.14200,1042730.31160,47,605293.6886,1047220.5001,9.472358007428,99.959198489503,8.4022,31.5008
LSN1274,LSN1,2020.7486670840922,274,-1088138.31980,6196941.13390,1042730.30460,47,605293.6927,1047220.4945,9.472357956178,99.959198526477,8.3936,31.4922
LSN1275,LSN1,2020.7513917349727,275,-1088138.31270,6196941.15110,1042730.30650,47,605293.6827,1047220.4937,9.472357949742,99.959198435707,8.4094,31.5080
LSN1276,LSN1,2020.754116385853,276,-1088138.31450,6196941.14180,1042730.30890,47,605293.6861,1047220.4975,9.472357984311,99.959198466498,8.4011,31.4997
LSN1277,LSN1,2020.7568410367335,277,-1088138.32120,6196941.13450,1042730.30650,47,605293.6940,1047220.4962,9.472357971882,99.959198538089,8.3948,31.4933
LSN1278,LSN1,2020.759567585003,278,-1088138.33670,6196941.14100,1042730.30810,47,605293.7081,1047220.4963,9.472357972637,99.959198666876,8.4040,31.5026
LSN1279,LSN1,2020.7630768063145,279,-1088138.32850,6196941.12350,1042730.29820,47,605293.7031,1047220.4896,9.472357912105,99.959198620889,8.3840,31.4825
LSN1280,LSN1,2020.765028271099,280,-1088138.33690,6196941.13040,1042730.30530,47,605293.7101,1047220.4953,9.472357963149,99.959198685364,8.3933,31.4918
