id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
THAI033,THAI,2020.090164883121,33,-1150486.08780,6080853.93530,1537596.43780,47,685044.8327,1553154.1429,14.043005762261,100.713616630564,-7.2442,23.0137
THAI034,THAI,2020.092897123558,34,-1150486.09220,6080853.93470,1537596.43760,47,685044.8371,1553154.1426,14.043005760007,100.713616671622,-7.2440,23.0138
THAI035,THAI,2020.0956293639952,35,-1150486.09320,6080853.93480,1537596.43750,47,685044.8381,1553154.1425,14.043005758507,100.713616680546,-7.2438,23.0141
THAI036,THAI,2020.0983616044323,36,-1150486.09580,6080853.91830,1537596.43610,47,685044.8437,1553154.1450,14.043005780727,100.713616732595,-7.2594,22.9985
THAI037,THAI,2020.1010938448694,37,-1150486.10650,6080853.94400,1537596.44020,47,685044.8494,1553154.1424,14.043005756933,100.713616785698,-7.2320,23.0259
THAI038,THAI,2020.1038260853065,38,-1150486.09570,6080853.94590,1537596.44180,47,685044.8385,1553154.1439,14.043005771271,100.713616684184,-7.2317,23.0262
THAI039,THAI,2020.106558325744,39,-1150486.09190,6080853.92700,1537596.43580,47,685044.8383,1553154.1427,14.043005760939,100.713616682145,-7.2519,23.0060
THAI040,THAI,2020.1092896174864,40,-1150486.09580,6080853.94480,1537596.44300,47,685044.8388,1553154.1453,14.043005784122,100.713616686987,-7.2325,23.0254
THAI041,THAI,2020.1120218579235,41,-1150486.09810,6080853.93680,1537596.43950,47,685044.8425,1553154.1438,14.043005769735,100.713616721678,-7.2405,23.0174
THAI042,THAI,2020.1147550470553,42,-1150486.09190,6080853.94320,1537596.43830,47,685044.8353,1553154.1413,14.043005747950,100.713616654264,-7.2358,23.0220
THAI043,THAI,2020.1174872874924,43,-1150486.09150,6080853.93690,1537596.43660,47,685044.8360,1553154.1412,14.043005746783,100.713616661468,-7.2423,23.0156
THAI044,THAI,2020.1202195279295,44,-1150486.09470,6080853.94600,1537596.43910,47,685044.8375,1553154.1413,14.043005747789,100.713616674915,-7.2325,23.0254
THAI045,THAI,2020.1229517683666,45,-1150486.09270,6080853.95030,1537596.44110,47,685044.8347,1553154.1423,14.043005756875,100.713616649321,-7.2282,23.0296
THAI046,THAI,2020.1256840088038,46,-1150486.09330,6080853.93070,1537596.43930,47,685044.8389,1553154.1452,14.043005783084,100.713616688512,-7.2473,23.0106
THAI047,THAI,2020.1284162492411,47,-1150486.09220,6080853.93740,1537596.44260,47,685044.8366,1553154.1468,14.043005798029,100.713616666975,-7.2403,23.0176
THAI048,THAI,2020.1311484896783,48,-1150486.05460,6080853.93960,1537596.44540,47,685044.7992,1553154.1505,14.043005833169,100.713616321153,-7.2443,23.0136
THAI056,THAI,2020.1535898603522,56,-1150485.85370,6080853.78410,1537596.42200,47,685044.6305,1553154.1727,14.043006044993,100.713614761253,-7.4344,22.8235
THAI062,THAI,2020.169760359745,62,-1150486.13780,6080853.64530,1537596.45440,47,685044.9351,1553154.2266,14.043006512358,100.713617584511,-7.5076,22.7503
THAI066,THAI,2020.1806219641774,66,-1150487.89250,6080854.86820,1537596.61980,47,685046.4334,1553154.0272,14.043004611955,100.713631441781,-5.9853,24.2725
THAI072,THAI,2020.1977658242258,72,-1150486.09230,6080853.94370,1537596.44320,47,685044.8355,1553154.1459,14.043005789674,100.713616657042,-7.2341,23.0238
THAI073,THAI,2020.199454500607,73,-1150486.09350,6080853.94030,1537596.43740,47,685044.8374,1553154.1411,14.043005745655,100.713616673809,-7.2385,23.0194
THAI074,THAI,2020.2021867410442,74,-1150486.09370,6080853.93740,1537596.43830,47,685044.8381,1553154.1426,14.043005759714,100.713616680620,-7.2410,23.0168
THAI075,THAI,2020.2049189814816,75,-1150486.09180,6080853.90870,1537596.43210,47,685044.8416,1553154.1436,14.043005767972,100.713616712731,-7.2702,22.9876
THAI077,THAI,2020.2103834623558,77,-1150486.09200,6080853.93550,1537596.43770,47,685044.8368,1553154.1426,14.043005759241,100.713616668425,-7.2433,23.0146
THAI078,THAI,2020.213115702793,78,-1150486.09330,6080853.94090,1537596.44040,47,685044.8370,1553154.1438,14.043005770749,100.713616670957,-7.2373,23.0206
THAI079,THAI,2020.21584794323,79,-1150486.10920,6080853.92650,1537596.42980,47,685044.8554,1553154.1364,14.043005702354,100.713616840378,-7.2507,23.0072
THAI080,THAI,2020.2185801836672,80,-1150486.09720,6080853.95040,1537596.44260,47,685044.8391,1553154.1435,14.043005767977,100.713616690084,-7.2270,23.0309
THAI081,THAI,2020.2213124241043,81,-1150486.08660,6080853.94880,1537596.44230,47,685044.8290,1553154.1440,14.043005773116,100.713616596413,-7.2305,23.0274
THAI082,THAI,2020.2240446645417,82,-1150486.08020,6080853.93600,1537596.43840,47,685044.8251,1553154.1436,14.043005769112,100.713616560224,-7.2448,23.0131
THAI083,THAI,2020.2267769049788,83,-1150486.09440,6080853.93510,1537596.44290,47,685044.8392,1553154.1476,14.043005804719,100.713616690946,-7.2420,23.0159
THAI084,THAI,2020.2301333864602,84,-1150486.09530,6080853.94280,1537596.44120,47,685044.8386,1553154.1441,14.043005772853,100.713616685881,-7.2349,23.0230
THAI085,THAI,2020.232241385853,85,-1150486.09780,6080853.94090,1537596.43890,47,685044.8415,1553154.1422,14.043005755762,100.713616711893,-7.2368,23.0211
THAI086,THAI,2020.2349736262902,86,-1150486.09900,6080853.94280,1537596.44050,47,685044.8423,1553154.1433,14.043005765207,100.713616719539,-7.2344,23.0235
THAI087,THAI,2020.2377058667273,87,-1150486.09040,6080853.94510,1537596.43950,47,685044.8334,1553154.1421,14.043005754989,100.713616637348,-7.2340,23.0239
THAI088,THAI,2020.2404381071644,88,-1150486.09800,6080853.94600,1537596.44070,47,685044.8407,1553154.1427,14.043005760473,100.713616704934,-7.2315,23.0264
THAI089,THAI,2020.2431703476018,89,-1150486.10170,6080853.94790,1537596.44120,47,685044.8440,1553154.1426,14.043005759254,100.713616735322,-7.2289,23.0290
THAI090,THAI,2020.245902588039,90,-1150486.08510,6080853.93830,1537596.43860,47,685044.8295,1553154.1430,14.043005763912,100.713616600839,-7.2417,23.0162
THAI091,THAI,2020.248634828476,91,-1150486.09840,6080853.94840,1537596.44240,47,685044.8407,1553154.1438,14.043005770044,100.713616704442,-7.2287,23.0292
THAI092,THAI,2020.2513670689132,92,-1150486.08610,6080853.95590,1537596.44370,47,685044.8272,1553154.1437,14.043005770295,100.713616579645,-7.2235,23.0344
THAI093,THAI,2020.2540993093503,93,-1150486.08800,6080853.94700,1537596.44300,47,685044.8307,1553154.1451,14.043005782562,100.713616612246,-7.2318,23.0261
THAI094,THAI,2020.2568315497874,94,-1150486.09980,6080853.93560,1537596.43870,47,685044.8444,1553154.1432,14.043005764614,100.713616739208,-7.2416,23.0163
THAI097,THAI,2020.2656363843353,97,-1150486.09730,6080853.95610,1537596.44040,47,685044.8382,1553154.1400,14.043005736363,100.713616681184,-7.2221,23.0358
THAI098,THAI,2020.2677614602308,98,-1150486.10040,6080853.95040,1537596.44240,47,685044.8423,1553154.1432,14.043005764918,100.713616719194,-7.2264,23.0314
THAI099,THAI,2020.2704927519733,99,-1150486.10540,6080853.94500,1537596.44260,47,685044.8482,1553154.1445,14.043005776270,100.713616773971,-7.2306,23.0272
THAI101,THAI,2020.2760663327263,101,-1150486.10210,6080853.96440,1537596.45030,47,685044.8413,1553154.1475,14.043005803325,100.713616710563,-7.2109,23.0470
